X,Y,OBJECTID,Fuel_Type_Code,Station_Name,Street_Address,Intersection_Directions,City,State,ZIP,Station_Phone,Expected_Date,Groups_With_Access_Code,Access_Days_Time,Cards_Accepted,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV_Network,EV_Network_Web,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Federal_Agency_Name,Open_Date,EV_Connector_Types,Access_Code,Access_Detail_Code,Facility_Type,EV_Pricing,EV_On_Site_Renewable_Source
-77.148698,39.0249140000001,1344,ELEC,"Westfield Montgomery Mall (Montgomery, MD)",7101 Democracy Blvd,,Bethesda,MD,20817,833-632-2778,,Public,24 hours daily,,,,6,Electrify America,https://www.electrifyamerica.com/,39.024914,-77.148698,2022/08/18 00:00:00+00,214323,2022/08/18 01:43:24,,,J1772COMBO,public,,,,
-76.9280229999999,39.020425,1345,ELEC,IKEA USA COLLEGE PARK 2,10100 IKEA Way,,College Park,MD,20740,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.020425,-76.928023,2022/08/18 00:00:00+00,214342,2022/08/18 01:32:25,,,J1772,public,,,,
-76.8661499999999,39.210606,1346,ELEC,HHC COLUMBIA 1MW-5FL,10970 Grantchester Wy,,Columbia,MD,21044,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.210606,-76.86615,2022/08/18 00:00:00+00,214344,2022/08/18 01:32:48,,,J1772,public,,,,
-76.1378611,38.5849647000001,1347,ELEC,UMCES Car Port,2020 Horns Point Road,,Cambridge,MD,21613,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,4,,SemaCharge Network,https://semaconnect.com/,38.5849647,-76.1378611,2022/08/18 00:00:00+00,214727,2022/08/18 00:33:12,,,J1772,public,,,FREE,
-76.286209,39.5594970000001,1348,ELEC,BGE - HCC A Lot,401 Thomas Run Rd,,Bel Air,MD,21015,855-900-7584,,Public,24 hours daily,,,2,2,Greenlots,http://greenlots.com/,39.559497,-76.286209,2022/08/18 00:00:00+00,214917,2022/08/18 01:40:28,,,CHADEMO J1772 J1772COMBO,public,,,,
-76.9932259999999,39.562031,1349,ELEC,BGE - Westminster Senior Center,125 Stoner Ave,,Westminster,MD,21157,855-900-7584,,Public,24 hours daily,,,4,,Greenlots,http://greenlots.com/,39.562031,-76.993226,2022/08/18 00:00:00+00,214918,2022/08/18 01:40:28,,,J1772,public,,,,
-76.63264,38.2966700000001,1350,ELEC,SMECO - CSM Leonardtown,22950 Hollywood Rd,,Leonardtown,MD,20650,855-900-7584,,Public,24 hours daily,,,2,,Greenlots,http://greenlots.com/,38.29667,-76.63264,2022/08/18 00:00:00+00,214947,2022/08/18 01:40:29,,,J1772,public,,,,
-76.497552,38.9882670000001,1351,ELEC,NSA ANNAPOLIS N61152-B187-1,181 Wainwright Dr,,Annapolis,MD,21402,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.988267,-76.497552,2022/08/18 00:00:00+00,215022,2022/08/18 01:27:14,,,J1772,public,,,,
-76.497512,38.9881300000001,1352,ELEC,NSA ANNAPOLIS N61152-B187-2,181 Wainwright Dr,,Annapolis,MD,21402,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.98813,-76.497512,2022/08/18 00:00:00+00,215023,2022/08/18 01:27:14,,,J1772,public,,,,
-76.46595,38.9875450000001,1353,ELEC,NSA ANNAPOLIS N61152B168NS1,168 Bennion Rd,,Annapolis,MD,21402,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.987545,-76.46595,2022/08/18 00:00:00+00,215024,2022/08/18 01:29:44,,,J1772,public,,,,
-76.46594,38.98754,1354,ELEC,NSA ANNAPOLIS N61152B168NS2,168 Bennion Rd,,Annapolis,MD,21402,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.98754,-76.46594,2022/08/18 00:00:00+00,215025,2022/08/18 01:29:44,,,J1772,public,,,,
-76.465377,38.985573,1355,ELEC,NSA ANNAPOLIS N61152-B47NS-2,289 Bennion Rd,,Harwood,MD,20776,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.985573,-76.465377,2022/08/18 00:00:00+00,215026,2022/08/18 01:29:44,,,J1772,public,,,,
-76.465257,38.9854980000001,1356,ELEC,NSA ANNAPOLIS N61152-B47NS-1,289 Bennion Rd,,Harwood,MD,21402,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.985498,-76.465257,2022/08/18 00:00:00+00,215027,2022/08/18 01:29:44,,,J1772,public,,,,
-76.634854,39.458623,1357,ELEC,Audi Hunt Valley,9800 York Rd,,Cockeysville,MD,21030,888-998-2546,,Public,MON: 7:00am-10:00pm | TUE: 7:00am-10:00pm | WED: 7:00am-10:00pm | THU: 7:00am-10:00pm | FRI: 7:00am-10:00pm | SAT: 7:00am-10:00pm,,,2,,Blink Network,http://www.blinkcharging.com/,39.458623,-76.634854,2022/08/17 00:00:00+00,216424,2022/08/17 22:55:12,,,J1772,public,,,Level 2: $0.55 per kWh,
-77.1818813,39.1102166000001,1358,ELEC,Three Irvington Center,800 King Farm Blvd.,,Rockville,MD,20850,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,1,,SemaCharge Network,https://semaconnect.com/,39.1102166,-77.1818813,2022/08/18 00:00:00+00,216436,2022/08/18 00:33:12,,,J1772,public,,,FREE,
-76.5629079999999,38.974273,1359,ELEC,BGE - 2660 Riva Rd,2660 Riva Rd,,Annapolis,MD,21401,855-900-7584,,Public,24 hours daily,,,4,2,Greenlots,http://greenlots.com/,38.974273,-76.562908,2022/08/18 00:00:00+00,216556,2022/08/18 01:40:28,,,CHADEMO J1772 J1772COMBO,public,,,,
-76.5478517,39.2950263000001,1360,ELEC,EMOB,5901 E. Lombard St,,Baltimore,MD,21224,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,39.2950263,-76.5478517,2022/08/18 00:00:00+00,216562,2022/08/18 00:33:12,,,J1772,public,,,FREE,
-76.9180057,39.0003833000001,1361,ELEC,Verde at Greenbelt Station,8010 Greenbelt Station Pkwy,,Greenbelt,MD,20770,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,39.0003833,-76.9180057,2022/08/18 00:00:00+00,216563,2022/08/18 00:33:12,,,J1772,public,,,FREE,
-76.911951,38.90158,1362,ELEC,Pepco - Fairmount Community,6005 J St.,,Capitol Heights,MD,20743,855-900-7584,,Public,24 hours daily,,,2,,Greenlots,http://greenlots.com/,38.90158,-76.911951,2022/08/18 00:00:00+00,216614,2022/08/18 01:40:28,,,J1772,public,,,,
-79.045226,39.4846910000001,1363,ELEC,POTOMAC EDISON WESTERNPORT,47 Main St,,Westernport,MD,21562,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.484691,-79.045226,2022/08/18 00:00:00+00,217449,2022/08/18 01:34:17,,,J1772,public,,,,
-75.5991299999999,38.3649600000001,1364,ELEC,DPL - Salisbury Downtown Parking Garage,115 E Market St.,,Salisbury,MD,21801,855-900-7584,,Public,24 hours daily,,,3,,Greenlots,http://greenlots.com/,38.36496,-75.59913,2022/08/18 00:00:00+00,217453,2022/08/18 01:40:29,,,J1772,public,,,,
-77.229554,39.0840180000001,1365,ELEC,Pepco - Big Pines Local Park,13900 Travilah Rd,,Gaithersburg,MD,20878,855-900-7584,,Public,24 hours daily,,,2,,Greenlots,http://greenlots.com/,39.084018,-77.229554,2022/08/18 00:00:00+00,218173,2022/08/18 01:40:29,,,J1772,public,,,,
-77.3946809999999,39.3819950000001,1366,ELEC,MTA MARC MONOCACY,7800 Genstar Dr,,Frederick,MD,21704,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.381995,-77.394681,2022/08/18 00:00:00+00,218434,2022/08/18 00:48:21,,,J1772,public,,,,
-76.618644,39.270788,1367,ELEC,BGE FLEET ONLY SPG 02,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.270788,-76.618644,2022/08/18 00:00:00+00,218440,2022/08/18 01:11:32,,,CHADEMO J1772COMBO,public,,,,
-76.6186489999999,39.2708040000001,1368,ELEC,BGE FLEET ONLY SPG 04,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.270804,-76.618649,2022/08/18 00:00:00+00,218441,2022/08/18 01:11:34,,,CHADEMO J1772COMBO,public,,,,
-76.61904,39.271288,1369,ELEC,BGE FLEET ONLY SPG 07,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271288,-76.61904,2022/08/18 00:00:00+00,218450,2022/08/18 01:26:51,,,J1772,public,,,,
-76.618997,39.2712910000001,1370,ELEC,BGE FLEET ONLY SPG 08,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271291,-76.618997,2022/08/18 00:00:00+00,218451,2022/08/18 01:26:51,,,J1772,public,,,,
-76.6189669999999,39.2712960000001,1371,ELEC,BGE FLEET ONLY SPG 06,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271296,-76.618967,2022/08/18 00:00:00+00,218452,2022/08/18 01:26:51,,,J1772,public,,,,
-76.6189439999999,39.2712960000001,1372,ELEC,BGE FLEET ONLY SPG 05,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271296,-76.618944,2022/08/18 00:00:00+00,218453,2022/08/18 01:26:51,,,J1772,public,,,,
-76.6188979999999,39.2712980000001,1373,ELEC,BGE FLEET ONLY SPG 10,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271298,-76.618898,2022/08/18 00:00:00+00,218454,2022/08/18 01:26:51,,,J1772,public,,,,
-76.6188519999999,39.2712950000001,1374,ELEC,BGE FLEET ONLY SPG 11,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271295,-76.618852,2022/08/18 00:00:00+00,218455,2022/08/18 01:26:51,,,J1772,public,,,,
-76.618623,39.2710900000001,1375,ELEC,BGE FLEET ONLY SPG 14,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.27109,-76.618623,2022/08/18 00:00:00+00,218456,2022/08/18 01:26:52,,,J1772,public,,,,
-76.6188099999999,39.2712960000001,1376,ELEC,BGE FLEET ONLY SPG 12,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271296,-76.61881,2022/08/18 00:00:00+00,218457,2022/08/18 01:26:52,,,J1772,public,,,,
-76.618633,39.2711100000001,1377,ELEC,BGE FLEET ONLY SPG 13,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.27111,-76.618633,2022/08/18 00:00:00+00,218458,2022/08/18 01:26:52,,,J1772,public,,,,
-76.618625,39.271058,1378,ELEC,BGE FLEET ONLY SPG 15,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271058,-76.618625,2022/08/18 00:00:00+00,218459,2022/08/18 01:26:52,,,J1772,public,,,,
-76.618624,39.271037,1379,ELEC,BGE FLEET ONLY SPG 17,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271037,-76.618624,2022/08/18 00:00:00+00,218460,2022/08/18 01:26:52,,,J1772,public,,,,
-76.618616,39.271009,1380,ELEC,BGE FLEET ONLY SPG 18,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271009,-76.618616,2022/08/18 00:00:00+00,218461,2022/08/18 01:26:52,,,J1772,public,,,,
-76.6186289999999,39.270995,1381,ELEC,BGE FLEET ONLY SPG 19,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.270995,-76.618629,2022/08/18 00:00:00+00,218462,2022/08/18 01:26:52,,,J1772,public,,,,
-76.618618,39.270967,1382,ELEC,BGE FLEET ONLY SPG 20,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.270967,-76.618618,2022/08/18 00:00:00+00,218463,2022/08/18 01:26:52,,,J1772,public,,,,
-76.618612,39.2709370000001,1383,ELEC,BGE FLEET ONLY SPG 16,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.270937,-76.618612,2022/08/18 00:00:00+00,218464,2022/08/18 01:26:52,,,J1772,public,,,,
-76.618659,39.270811,1384,ELEC,BGE FLEET ONLY SPG 03,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.270811,-76.618659,2022/08/18 00:00:00+00,218465,2022/08/18 01:26:52,,,CHADEMO J1772COMBO,public,,,,
-76.618647,39.2706870000001,1385,ELEC,BGE FLEET ONLY SPG 01,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.270687,-76.618647,2022/08/18 00:00:00+00,218466,2022/08/18 01:26:52,,,CHADEMO J1772COMBO,public,,,,
-76.619016,39.271284,1386,ELEC,BGE FLEET ONLY SPG 09,1899 Leadenhall St,,Baltimore,MD,21230,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.271284,-76.619016,2022/08/18 00:00:00+00,218467,2022/08/18 01:27:10,,,J1772,public,,,,
-76.607133,39.295984,1387,ELEC,BGE FLEET ONLY FST 01,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.295984,-76.607133,2022/08/18 00:00:00+00,218469,2022/08/18 01:28:02,,,J1772,public,,,,
-76.607157,39.2960100000001,1388,ELEC,BGE FLEET ONLY FST 02,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.29601,-76.607157,2022/08/18 00:00:00+00,218470,2022/08/18 01:28:02,,,J1772,public,,,,
-76.6071929999999,39.2960190000001,1389,ELEC,BGE FLEET ONLY FST 03,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.296019,-76.607193,2022/08/18 00:00:00+00,218471,2022/08/18 01:28:02,,,J1772,public,,,,
-76.607187,39.2960340000001,1390,ELEC,BGE FLEET ONLY FST 04,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.296034,-76.607187,2022/08/18 00:00:00+00,218472,2022/08/18 01:28:02,,,J1772,public,,,,
-76.607207,39.2960420000001,1391,ELEC,BGE FLEET ONLY FST 05,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.296042,-76.607207,2022/08/18 00:00:00+00,218473,2022/08/18 01:28:02,,,J1772,public,,,,
-76.607241,39.296069,1392,ELEC,BGE FLEET ONLY FST 06,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.296069,-76.607241,2022/08/18 00:00:00+00,218474,2022/08/18 01:28:02,,,J1772,public,,,,
-76.6072619999999,39.296092,1393,ELEC,BGE FLEET ONLY FST 07,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.296092,-76.607262,2022/08/18 00:00:00+00,218475,2022/08/18 01:28:02,,,J1772,public,,,,
-76.6072819999999,39.2961090000001,1394,ELEC,BGE FLEET ONLY FST 08,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.296109,-76.607282,2022/08/18 00:00:00+00,218476,2022/08/18 01:28:02,,,J1772,public,,,,
-76.6074839999999,39.2962850000001,1395,ELEC,BGE FLEET ONLY FST 14,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.296285,-76.607484,2022/08/18 00:00:00+00,218477,2022/08/18 01:28:02,,,CHADEMO J1772COMBO,public,,,,
-76.6073029999999,39.2961280000001,1396,ELEC,BGE FLEET ONLY FST 09,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.296128,-76.607303,2022/08/18 00:00:00+00,218478,2022/08/18 01:28:02,,,J1772,public,,,,
-76.6073259999999,39.296143,1397,ELEC,BGE FLEET ONLY FST 10,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.296143,-76.607326,2022/08/18 00:00:00+00,218479,2022/08/18 01:28:02,,,J1772,public,,,,
-76.60745,39.296234,1398,ELEC,BGE FLEET ONLY FST 12,1010 Hillen Street,,Baltimore,MD,21202,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.296234,-76.60745,2022/08/18 00:00:00+00,218480,2022/08/18 01:28:03,,,CHADEMO J1772COMBO,public,,,,
-77.5664839999999,39.5061450000001,1399,ELEC,POTOMAC EDISON MYERSVILLE TH,307 Main St,,Myersville,MD,21773,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.506145,-77.566484,2022/08/18 00:00:00+00,218527,2022/08/18 01:34:29,,,J1772,public,,,,
-76.493081,38.94784,1400,ELEC,BGE-Eastport,269 Hillsmere Dr,,Annapolis,MD,21403,855-900-7584,,Public,24 hours daily,,,4,2,Greenlots,http://greenlots.com/,38.94784,-76.493081,2022/08/18 00:00:00+00,218528,2022/08/18 01:39:52,,,CHADEMO J1772 J1772COMBO,public,,,,
-76.7779379999999,38.4687880000001,1401,ELEC,The Barns at New Market,29133 Thompson Corner Rd,,Mechanicsville,MD,20659,855-900-7584,,Public,24 hours daily,,,2,,Greenlots,http://greenlots.com/,38.468788,-76.777938,2022/08/18 00:00:00+00,218990,2022/08/18 01:40:30,,,J1772,public,,,,
-76.59693,39.4024900000001,1402,ELEC,HAMPTON PLAZA LEVEL C1,300 E Joppa Rd,,Baltimore,MD,21286,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.40249,-76.59693,2022/08/18 00:00:00+00,219854,2022/08/18 01:08:29,,,J1772,public,,,,
-77.01156,38.5594800000001,1403,ELEC,SMECO - CSM LaPlata,8730 Mitchell Rd,,La Plata,MD,20646,855-900-7584,,Public,24 hours daily,,,2,,Greenlots,http://greenlots.com/,38.55948,-77.01156,2022/08/18 00:00:00+00,219882,2022/08/18 01:40:30,,,J1772,public,,,,
-76.4558,39.4189000000001,1404,ELEC,Wawa - Tesla Supercharger,9809 Belair Rd,,Perry Hall,MD,21128,877-798-3752,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,8,Tesla,https://www.tesla.com/supercharger,39.4189,-76.4558,2022/06/14 00:00:00+00,220203,2022/06/14 16:24:51,,,TESLA,public,CREDIT_CARD_ALWAYS,GAS_STATION,,
-77.590475109,39.6418160380001,1405,ELEC,MARTIN'S,22401 Jefferson Blvd,,Smithsburg,MD,21783,888-264-2208,,Public - Credit card at all times,6am-12am daily,A D Debit M V,,2,,Volta,https://voltacharging.com/,39.6418160383166,-77.5904751093525,2022/06/14 00:00:00+00,220213,2022/06/14 16:24:51,,,J1772,public,CREDIT_CARD_ALWAYS,GROCERY,,
-75.5764799999999,38.3913700000001,1406,ELEC,TOY FRONT TOYOTA FRONT,2010 North Salisbury Blvd,,Salisbury,MD,21801,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.39137,-75.57648,2022/08/18 00:00:00+00,220260,2022/08/18 01:34:38,,,J1772,public,,,,
-76.7763209999999,38.473331,1407,ELEC,SMECO - Charlotte Hall Library,37600 New Market Rd.,,Charlotte Hall,MD,20622,855-900-7584,,Public,24 hours daily,,,,1,Greenlots,http://greenlots.com/,38.473331,-76.776321,2022/08/18 00:00:00+00,220262,2022/08/18 01:40:15,,,CHADEMO J1772COMBO,public,,,,
-76.928106,39.020404,1408,ELEC,IKEA USA COLLEGE PARK 3,10100 IKEA Way,,College Park,MD,20740,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.020404,-76.928106,2022/08/18 00:00:00+00,220388,2022/08/18 01:32:24,,,J1772,public,,,,
-75.589915,38.363889,1409,ELEC,DPL - Salisbury Public Park,535 S Park Drive,,Salisbury,MD,21801,855-900-7584,,Public,24 hours daily,,,4,,Greenlots,http://greenlots.com/,38.363889,-75.589915,2022/08/18 00:00:00+00,220914,2022/08/18 01:40:30,,,J1772,public,,,,
-76.563363,38.982177,1410,ELEC,BGE - MDA HQ,50 Harry S. Truman Pkwy,,Annapolis,MD,21401,855-900-7584,,Public,24 hours daily,,,4,1,Greenlots,http://greenlots.com/,38.982177,-76.563363,2022/08/18 00:00:00+00,220915,2022/08/18 01:40:31,,,CHADEMO J1772 J1772COMBO,public,,,,
-76.619616703,39.3031304080001,1411,ELEC,Symphony Center Garage,1030 Park Avenue,,Baltimore,MD,21201,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,1,,SemaCharge Network,https://semaconnect.com/,39.303130407873,-76.619616702884,2022/08/18 00:00:00+00,220984,2022/08/18 00:33:12,,,J1772,public,,,$0.00-$2.00/Hr Variable Parking Fee,
-76.9173279999999,39.0273910000001,1412,ELEC,Wawa - Tesla Supercharger,10515 Baltimore Ave,,Beltsville,MD,20705,877-798-3752,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,12,Tesla,https://www.tesla.com/supercharger,39.027391,-76.917328,2022/06/14 00:00:00+00,221099,2022/06/14 16:24:51,,,TESLA,public,CREDIT_CARD_ALWAYS,GAS_STATION,,
-76.382674,39.5049330000001,1413,ELEC,JTOY JONES CHARGE1,1508 Belair Rd,,Bel Air,MD,21014,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.504933,-76.382674,2022/08/18 00:00:00+00,221144,2022/08/18 01:34:47,,,J1772,public,,,,
-76.382737,39.5049050000001,1414,ELEC,JTOY JONES CHARGE2,1508 Belair Rd,,Bel Air,MD,21014,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.504905,-76.382737,2022/08/18 00:00:00+00,221145,2022/08/18 01:34:47,,,J1772,public,,,,
-76.7843119999999,39.4078505000001,1415,ELEC,The Willard,5000 Waverly way,,Owings Mills,MD,21117,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,8,,SemaCharge Network,https://semaconnect.com/,39.4078505,-76.784312,2022/08/18 00:00:00+00,221241,2022/08/18 00:33:12,,,J1772,public,,,FREE,
